Month,"Monthly sunspot number, Zurich, 1749-1983",a1,a2
Sep-74,40.2,33.71111111,32.60617284
Oct-74,47.1,35.58888889,32.05308642
Nov-74,25,37.75555556,31.98888889
Dec-74,20.5,37.64444444,32.53703704
Jan-75,18.9,37.55555556,33.27530864
Feb-75,11.5,35.17777778,34.22839506
Mar-75,11.5,32.06666667,34.70493827
Apr-75,5.1,29.34444444,34.66419753
May-75,9,23.71111111,34.60864198
Jun-75,11.4,20.97777778,33.61728395
Jul-75,28.2,17.77777778,32.20246914
Aug-75,39.7,15.67777778,30.22345679
Sep-75,13.9,17.31111111,27.77037037
Oct-75,9.1,16.57777778,25.51111111
Nov-75,19.4,15.48888889,23.18024691
Dec-75,7.8,16.36666667,20.99259259
Jan-76,8.1,15.95555556,19.24814815
Feb-76,4.3,16.28888889,17.76049383
Mar-76,21.9,15.76666667,16.93580247
Apr-76,18.8,16.93333333,16.35679012
May-76,12.4,15.88888889,16.26296296
Jun-76,12.2,12.85555556,16.28641975
Jul-76,1.9,12.66666667,15.79135802
Aug-76,16.4,11.86666667,15.35679012
Sep-76,13.5,11.53333333,14.95432099
Oct-76,20.6,12.16666667,14.41728395
Nov-76,5.2,13.55555556,13.9962963
Dec-76,15.3,13.65555556,13.69259259
Jan-77,16.4,12.92222222,13.45802469
Feb-77,23.1,12.65555556,13.01234568
Mar-77,8.7,13.84444444,12.65308642
Apr-77,12.9,13.45555556,12.76296296
May-77,18.6,14.67777778,12.85061728
Jun-77,38.5,14.92222222,13.16296296
Jul-77,21.4,17.7,13.53950617
Aug-77,30.1,17.78888889,14.15432099
Sep-77,44,20.55555556,14.62469136
Oct-77,43.8,23.74444444,15.39135802
Nov-77,29.1,26.78888889,16.59382716
Dec-77,43.2,27.45555556,18.16419753
Jan-78,51.9,31.28888889,19.67654321
Feb-78,93.6,35.62222222,21.65802469
Mar-78,76.5,43.95555556,23.98518519
Apr-78,99.7,48.17777778,27.21111111
May-78,82.7,56.87777778,30.59753086
Jun-78,95.1,62.72222222,34.94074074
Jul-78,70.4,68.4,39.62592593
Aug-78,58.1,71.35555556,44.58765432
Sep-78,138.2,74.57777778,49.53950617
Oct-78,125.1,85.13333333,54.77530864
Nov-78,97.9,93.26666667,60.75802469
Dec-78,122.7,93.74444444,67.16296296
Jan-79,166.6,98.87777778,72.69506173
Feb-79,137.5,106.3111111,78.32839506
Mar-79,138,112.4,83.82098765
Apr-79,101.5,117.1666667,89.34074074
May-79,134.4,120.6222222,94.75925926
Jun-79,149.5,129.1,100.2333333
Jul-79,159.4,130.3555556,106.291358
Aug-79,142.2,134.1666667,111.3160494
Sep-79,188.4,139.0888889,115.8604938
Oct-79,186.2,146.3888889,120.8987654
Nov-79,183.3,148.5666667,126.1777778
Dec-79,176.3,153.6555556,130.8728395
Jan-80,159.6,157.9111111,135.4567901
Feb-80,155,164.3666667,139.9839506
Mar-80,126.2,166.6555556,144.8444444
Apr-80,164.1,164.0666667,149.017284
May-80,179.9,164.5888889,152.762963
Jun-80,157.3,168.7777778,156.1432099
Jul-80,136.3,165.3222222,159.4419753
Aug-80,135.4,159.7777778,161.545679
Sep-80,155,154.4555556,162.791358
Oct-80,164.7,152.0888889,162.8802469
Nov-80,147.9,152.6555556,162.2333333
Dec-80,174.4,151.8666667,160.9320988
Jan-81,114,157.2222222,159.2888889
Feb-81,141.3,151.6555556,158.5283951
Mar-81,135.5,147.3666667,157.091358
Apr-81,156.4,144.9444444,154.7123457
May-81,127.5,147.1777778,152.4481481
Jun-81,90,146.3,151.0481481
Jul-81,143.8,139.0777778,150.1419753
Aug-81,158.7,136.7555556,148.6962963
Sep-81,167.3,137.9555556,146.9296296
Oct-81,162.4,137.1666667,145.3839506
Nov-81,137.5,142.5444444,143.1555556
Dec-81,150.1,142.1222222,142.1432099
Jan-82,111.2,143.7444444,141.5604938
Feb-82,163.6,138.7222222,141.4271605
Mar-82,153.8,142.7333333,140.4876543
Apr-82,122,149.8222222,140.091358
May-82,82.2,147.4,141.2851852
Jun-82,110.4,138.9,142.4679012
Jul-82,106.1,132.5777778,142.5728395
Aug-82,107.6,126.3222222,142.062963
Sep-82,118.8,123,140.2604938
Oct-82,94.7,119.5222222,138.1358025
Nov-82,98.1,117.6888889,135.4444444
Dec-82,127,110.4111111,133.1074074
Jan-83,84.3,107.4333333,129.5160494
Feb-83,51,103.2444444,124.8061728
Mar-83,66.5,99.77777778,119.9
Apr-83,80.7,94.9,115.5530864
May-83,99.2,92.07777778,111.3666667
Jun-83,91.1,91.14444444,107.5617284
Jul-83,82.2,88.06666667,104.0222222
Aug-83,71.8,86.67777778,100.5271605
Sep-83,50.3,83.75555556,97.08148148
Oct-83,55.8,75.23333333,94.11975309
Nov-83,33.3,72.06666667,90.54197531
Dec-83,33.4,70.1,87.07777778
